pipeline_name,pipeline_stable_id,procedure_name,procedure_stable_id,parameter_name,parameter_stable_id,strain_accession_id,strain_name,genetic_background,gene_symbol,gene_accession_id,allele_symbol,allele_accession_id,phenotyping_center,colony_id,date_of_experiment,date_of_birth,age_in_weeks,developmental_stage_name,zygosity,sex,biological_sample_group,external_sample_id,metadata,metadata_group,weight,production_center,data_point
MGP Select Pipeline,MGP_001,Hematology,IMPC_HEM_001,Red blood cell count,IMPC_HEM_002_001,MGI:2159965,C57BL/6N,involves: C57BL/6N,-,-,-,-,WTSI,MGLS,2015-05-18,2015-01-26,16,postnatal,homozygote,male,control,2046919,"""[Equipment ID = scil Vet abc hematology analyzer, Equipment manufacturer = Scil animal care company Gmbh, Equipment model = Scil Vet abc, Anesthesia used for blood collection = Injection narcosis with Ketamine (100mg/kg)/Xylazine (10mg/kg), Method of blood collection = Retro-orbital puncture, Anticoagulant = EDTA, Blood collection tubes = Kabe Labortechnik 200ul EDTA, Date and time of sacrifice = 2015-05-18T10:39:00+01:00, Samples kept on ice between collection and analysis = No, ID for blood collection SOP = ESLIM_024_001, Date and time of blood collection = 2015-05-18T10:39:00+01:00, Date of measurement = 2015-05-18, Chip card number = Mouse Card (E0401091230), Storage temperature from blood collection until measurement = 18-22, Blood analysis experimenter ID = 0D087, Blood collection experimenter ID = 996A7]""",c5d5b3349a0014cdac742fb284d786ed,34.7,WTSI,11.2
MGP Select Pipeline,MGP_001,Hematology,IMPC_HEM_001,Red blood cell count,IMPC_HEM_002_001,MGI:2159965,C57BL/6N,involves: C57BL/6N,-,-,-,-,WTSI,MFYB,2014-08-06,2014-04-16,16,postnatal,homozygote,male,control,1789926,"""[Equipment ID = scil Vet abc hematology analyzer, Equipment manufacturer = Scil animal care company Gmbh, Equipment model = Scil Vet abc, Anesthesia used for blood collection = Injection narcosis with Ketamine (100mg/kg)/Xylazine (10mg/kg), Method of blood collection = Retro-orbital puncture, Anticoagulant = EDTA, Blood collection tubes = Kabe Labortechnik 200ul EDTA, Date and time of sacrifice = 2014-08-06T10:10:00+01:00, Samples kept on ice between collection and analysis = No, ID for blood collection SOP = ESLIM_024_001, Date and time of blood collection = 2014-08-06T10:10:00+01:00, Date of measurement = 2014-08-06, Chip card number = Mouse Card (E0401091230), Storage temperature from blood collection until measurement = 18-22, Blood analysis experimenter ID = D554F, Blood collection experimenter ID = 46922]""",c5d5b3349a0014cdac742fb284d786ed,38.0,WTSI,11.51
MGP Select Pipeline,MGP_001,Hematology,IMPC_HEM_001,Red blood cell count,IMPC_HEM_002_001,MGI:2159965,C57BL/6N,involves: C57BL/6N,-,-,-,-,WTSI,PMAK,2015-07-20,2015-03-30,16,postnatal,homozygote,female,control,2101570,"""[Equipment ID = scil Vet abc hematology analyzer, Equipment manufacturer = Scil animal care company Gmbh, Equipment model = Scil Vet abc, Anesthesia used for blood collection = Injection narcosis with Ketamine (100mg/kg)/Xylazine (10mg/kg), Method of blood collection = Retro-orbital puncture, Anticoagulant = EDTA, Blood collection tubes = Kabe Labortechnik 200ul EDTA, Date and time of sacrifice = 2015-07-20T10:54:00+01:00, Samples kept on ice between collection and analysis = No, ID for blood collection SOP = ESLIM_024_001, Date and time of blood collection = 2015-07-20T10:54:00+01:00, Date of measurement = 2015-07-20, Chip card number = Mouse Card (E0401091230), Storage temperature from blood collection until measurement = 18-22, Blood analysis experimenter ID = 4E4B5, Blood collection experimenter ID = 68CE1]""",c5d5b3349a0014cdac742fb284d786ed,25.1,WTSI,10.86
MGP Select Pipeline,MGP_001,Hematology,IMPC_HEM_001,Red blood cell count,IMPC_HEM_002_001,MGI:2159965,C57BL/6N,involves: C57BL/6N,-,-,-,-,WTSI,MFLC,2015-07-29,2015-04-09,15,postnatal,homozygote,female,control,2106843,"""[Equipment ID = scil Vet abc hematology analyzer, Equipment manufacturer = Scil animal care company Gmbh, Equipment model = Scil Vet abc, Anesthesia used for blood collection = Injection narcosis with Ketamine (100mg/kg)/Xylazine (10mg/kg), Method of blood collection = Retro-orbital puncture, Anticoagulant = EDTA, Blood collection tubes = Kabe Labortechnik 200ul EDTA, Date and time of sacrifice = 2015-07-29T10:10:00+01:00, Samples kept on ice between collection and analysis = No, ID for blood collection SOP = ESLIM_024_001, Date and time of blood collection = 2015-07-29T10:10:00+01:00, Date of measurement = 2015-07-29, Chip card number = Mouse Card (E0401091230), Storage temperature from blood collection until measurement = 18-22, Blood analysis experimenter ID = 0D087, Blood collection experimenter ID = 67F7F]""",c5d5b3349a0014cdac742fb284d786ed,27.8,WTSI,11.97
MGP Select Pipeline,MGP_001,Hematology,IMPC_HEM_001,Red blood cell count,IMPC_HEM_002_001,MGI:2159965,C57BL/6N,involves: C57BL/6N,-,-,-,-,WTSI,MUFP,2014-04-24,2014-01-02,16,postnatal,homozygote,female,control,1705261,"""[Equipment ID = scil Vet abc hematology analyzer, Equipment manufacturer = Scil animal care company Gmbh, Equipment model = Scil Vet abc, Anesthesia used for blood collection = Injection narcosis with Ketamine (100mg/kg)/Xylazine (10mg/kg), Method of blood collection = Retro-orbital puncture, Anticoagulant = EDTA, Blood collection tubes = Kabe Labortechnik 200ul EDTA, Date and time of sacrifice = 2014-04-24T10:20:00+01:00, Samples kept on ice between collection and analysis = No, ID for blood collection SOP = ESLIM_024_001, Date and time of blood collection = 2014-04-24T10:20:00+01:00, Date of measurement = 2014-04-24, Chip card number = Mouse Card (E0401091230), Storage temperature from blood collection until measurement = 18-22, Blood analysis experimenter ID = 88AE6, Blood collection experimenter ID = 67F7F]""",c5d5b3349a0014cdac742fb284d786ed,23.0,WTSI,10.72
MGP Select Pipeline,MGP_001,Hematology,IMPC_HEM_001,Red blood cell count,IMPC_HEM_002_001,MGI:2159965,C57BL/6N,involves: C57BL/6N,-,-,-,-,WTSI,MGCY,2014-09-17,2014-05-28,16,postnatal,homozygote,male,control,1834453,"""[Equipment ID = scil Vet abc hematology analyzer, Equipment manufacturer = Scil animal care company Gmbh, Equipment model = Scil Vet abc, Anesthesia used for blood collection = Injection narcosis with Ketamine (100mg/kg)/Xylazine (10mg/kg), Method of blood collection = Retro-orbital puncture, Anticoagulant = EDTA, Blood collection tubes = Kabe Labortechnik 200ul EDTA, Date and time of sacrifice = 2014-09-17T11:11:00+01:00, Samples kept on ice between collection and analysis = No, ID for blood collection SOP = ESLIM_024_001, Date and time of blood collection = 2014-09-17T11:11:00+01:00, Date of measurement = 2014-09-17, Chip card number = Mouse Card (E0401091230), Storage temperature from blood collection until measurement = 18-22, Blood analysis experimenter ID = D554F, Blood collection experimenter ID = 46922]""",c5d5b3349a0014cdac742fb284d786ed,32.1,WTSI,11.25
MGP Select Pipeline,MGP_001,Hematology,IMPC_HEM_001,Red blood cell count,IMPC_HEM_002_001,MGI:2159965,C57BL/6N,involves: C57BL/6N,-,-,-,-,WTSI,MGPY,2015-06-08,2015-02-15,16,postnatal,homozygote,male,control,2064105,"""[Equipment ID = scil Vet abc hematology analyzer, Equipment manufacturer = Scil animal care company Gmbh, Equipment model = Scil Vet abc, Anesthesia used for blood collection = Injection narcosis with Ketamine (100mg/kg)/Xylazine (10mg/kg), Method of blood collection = Retro-orbital puncture, Anticoagulant = EDTA, Blood collection tubes = Kabe Labortechnik 200ul EDTA, Date and time of sacrifice = 2015-06-08T10:26:00+01:00, Samples kept on ice between collection and analysis = No, ID for blood collection SOP = ESLIM_024_001, Date and time of blood collection = 2015-06-08T10:26:00+01:00, Date of measurement = 2015-06-08, Chip card number = Mouse Card (E0401091230), Storage temperature from blood collection until measurement = 18-22, Blood analysis experimenter ID = 0D087, Blood collection experimenter ID = 996A7]""",c5d5b3349a0014cdac742fb284d786ed,32.7,WTSI,10.77
MGP Select Pipeline,MGP_001,Hematology,IMPC_HEM_001,Red blood cell count,IMPC_HEM_002_001,MGI:2159965,C57BL/6N,involves: C57BL/6N,-,-,-,-,WTSI,MEYX,2013-09-18,2013-05-26,16,postnatal,homozygote,male,control,1497597,"""[Equipment ID = scil Vet abc hematology analyzer, Equipment manufacturer = Scil animal care company Gmbh, Equipment model = Scil Vet abc, Anesthesia used for blood collection = Injection narcosis with Ketamine (100mg/kg)/Xylazine (10mg/kg), Method of blood collection = Retro-orbital puncture, Anticoagulant = EDTA, Blood collection tubes = Kabe Labortechnik 200ul EDTA, Date and time of sacrifice = 2013-09-18T12:14:00+01:00, Samples kept on ice between collection and analysis = No, ID for blood collection SOP = ESLIM_024_001, Date and time of blood collection = 2013-09-18T12:14:00+01:00, Date of measurement = 2013-09-18, Chip card number = Mouse Card (E0401091230), Storage temperature from blood collection until measurement = 18-22, Blood analysis experimenter ID = AFDA3, Blood collection experimenter ID = 8E98D]""",c5d5b3349a0014cdac742fb284d786ed,35.8,WTSI,10.97
MGP Select Pipeline,MGP_001,Hematology,IMPC_HEM_001,Red blood cell count,IMPC_HEM_002_001,MGI:2159965,C57BL/6N,involves: C57BL/6N,-,-,-,-,WTSI,MGSR,2016-04-20,2015-12-30,16,postnatal,homozygote,male,control,2320071,"""[Equipment ID = scil Vet abc hematology analyzer, Equipment manufacturer = Scil animal care company Gmbh, Equipment model = Scil Vet abc, Anesthesia used for blood collection = Injection narcosis with Ketamine (100mg/kg)/Xylazine (10mg/kg), Method of blood collection = Retro-orbital puncture, Anticoagulant = EDTA, Blood collection tubes = Kabe Labortechnik 200ul EDTA, Date and time of sacrifice = 2016-04-20T10:07:00+01:00, Samples kept on ice between collection and analysis = No, ID for blood collection SOP = ESLIM_024_001, Date and time of blood collection = 2016-04-20T10:07:00+01:00, Date of measurement = 2016-04-20, Chip card number = Mouse Card (E0401091230), Storage temperature from blood collection until measurement = 18-22, Blood analysis experimenter ID = 46922, Blood collection experimenter ID = 0D7DE]""",c5d5b3349a0014cdac742fb284d786ed,20.0,WTSI,11.36
MGP Select Pipeline,MGP_001,Hematology,IMPC_HEM_001,Red blood cell count,IMPC_HEM_002_001,MGI:2159965,C57BL/6N,involves: C57BL/6N,-,-,-,-,WTSI,MDWE,2013-01-16,2012-09-25,16,postnatal,homozygote,female,control,1286063,"""[Equipment ID = scil Vet abc hematology analyzer, Equipment manufacturer = Scil animal care company Gmbh, Equipment model = Scil Vet abc, Anesthesia used for blood collection = Injection narcosis with Ketamine (100mg/kg)/Xylazine (10mg/kg), Method of blood collection = Retro-orbital puncture, Anticoagulant = EDTA, Blood collection tubes = Kabe Labortechnik 200ul EDTA, Date and time of sacrifice = 2013-01-16T09:29:00Z, Samples kept on ice between collection and analysis = No, ID for blood collection SOP = ESLIM_024_001, Date and time of blood collection = 2013-01-16T09:29:00Z, Date of measurement = 2013-01-16, Chip card number = Mouse Card (E0401091230), Storage temperature from blood collection until measurement = 18-22, Blood analysis experimenter ID = 88AE6, Blood collection experimenter ID = 8E98D]""",c5d5b3349a0014cdac742fb284d786ed,27.4,WTSI,11.11
MGP Select Pipeline,MGP_001,Hematology,IMPC_HEM_001,Red blood cell count,IMPC_HEM_002_001,MGI:2159965,C57BL/6N,involves: C57BL/6N,-,-,-,-,WTSI,MDKY,2012-07-02,2012-03-13,15,postnatal,homozygote,male,control,1099502,"""[Equipment ID = scil Vet abc hematology analyzer, Equipment manufacturer = Scil animal care company Gmbh, Equipment model = Scil Vet abc, Anesthesia used for blood collection = Injection narcosis with Ketamine (100mg/kg)/Xylazine (10mg/kg), Method of blood collection = Retro-orbital puncture, Anticoagulant = EDTA, Blood collection tubes = Kabe Labortechnik 200ul EDTA, Date and time of sacrifice = 2012-07-02T10:26:00+01:00, Samples kept on ice between collection and analysis = No, ID for blood collection SOP = ESLIM_024_001, Date and time of blood collection = 2012-07-02T10:26:00+01:00, Date of measurement = 2012-07-02, Chip card number = Mouse Card (E0401091230), Storage temperature from blood collection until measurement = 18-22, Blood analysis experimenter ID = 788D9, Blood collection experimenter ID = 68CE1]""",c5d5b3349a0014cdac742fb284d786ed,30.2,WTSI,12.58
MGP Select Pipeline,MGP_001,Hematology,IMPC_HEM_001,Red blood cell count,IMPC_HEM_002_001,MGI:2159965,C57BL/6N,involves: C57BL/6N,-,-,-,-,WTSI,DACU,2016-02-08,2015-10-18,16,postnatal,homozygote,female,control,2258378,"""[Equipment ID = scil Vet abc hematology analyzer, Equipment manufacturer = Scil animal care company Gmbh, Equipment model = Scil Vet abc, Anesthesia used for blood collection = Injection narcosis with Ketamine (100mg/kg)/Xylazine (10mg/kg), Method of blood collection = Retro-orbital puncture, Anticoagulant = EDTA, Blood collection tubes = Kabe Labortechnik 200ul EDTA, Date and time of sacrifice = 2016-02-08T09:43:00Z, Samples kept on ice between collection and analysis = No, ID for blood collection SOP = ESLIM_024_001, Date and time of blood collection = 2016-02-08T09:43:00Z, Date of measurement = 2016-02-08, Chip card number = Mouse Card (E0401091230), Storage temperature from blood collection until measurement = 18-22, Blood analysis experimenter ID = A1140, Blood collection experimenter ID = 67F7F]""",c5d5b3349a0014cdac742fb284d786ed,29.7,WTSI,9.98
MGP Select Pipeline,MGP_001,Hematology,IMPC_HEM_001,Red blood cell count,IMPC_HEM_002_001,MGI:2159965,C57BL/6N,involves: C57BL/6N,-,-,-,-,WTSI,MHDV,2016-07-13,2016-03-22,16,postnatal,homozygote,female,control,2384061,"""[Equipment ID = scil Vet abc hematology analyzer, Equipment manufacturer = Scil animal care company Gmbh, Equipment model = Scil Vet abc, Anesthesia used for blood collection = Injection narcosis with Ketamine (100mg/kg)/Xylazine (10mg/kg), Method of blood collection = Retro-orbital puncture, Anticoagulant = EDTA, Blood collection tubes = Kabe Labortechnik 200ul EDTA, Date and time of sacrifice = 2016-07-13T09:56:00+01:00, Samples kept on ice between collection and analysis = No, ID for blood collection SOP = ESLIM_024_001, Date and time of blood collection = 2016-07-13T09:56:00+01:00, Date of measurement = 2016-07-13, Chip card number = Mouse Card (E0401091230), Storage temperature from blood collection until measurement = 18-22, Blood analysis experimenter ID = E57C6, Blood collection experimenter ID = 7250E]""",c5d5b3349a0014cdac742fb284d786ed,33.7,WTSI,11.1
MGP Select Pipeline,MGP_001,Hematology,IMPC_HEM_001,Red blood cell count,IMPC_HEM_002_001,MGI:2159965,C57BL/6N,involves: C57BL/6N,-,-,-,-,WTSI,MDML,2013-04-15,2012-12-27,15,postnatal,homozygote,male,control,1365979,"""[Equipment ID = scil Vet abc hematology analyzer, Equipment manufacturer = Scil animal care company Gmbh, Equipment model = Scil Vet abc, Anesthesia used for blood collection = Injection narcosis with Ketamine (100mg/kg)/Xylazine (10mg/kg), Method of blood collection = Retro-orbital puncture, Anticoagulant = EDTA, Blood collection tubes = Kabe Labortechnik 200ul EDTA, Date and time of sacrifice = 2013-04-15T10:27:00+01:00, Samples kept on ice between collection and analysis = No, ID for blood collection SOP = ESLIM_024_001, Date and time of blood collection = 2013-04-15T10:27:00+01:00, Date of measurement = 2013-04-15, Chip card number = Mouse Card (E0401091230), Storage temperature from blood collection until measurement = 18-22, Blood analysis experimenter ID = 4E4B5, Blood collection experimenter ID = 8E98D]""",c5d5b3349a0014cdac742fb284d786ed,32.0,WTSI,10.82
MGP Select Pipeline,MGP_001,Hematology,IMPC_HEM_001,Red blood cell count,IMPC_HEM_002_001,MGI:2159965,C57BL/6N,involves: C57BL/6N,-,-,-,-,WTSI,MEXC,2014-01-22,2013-10-03,15,postnatal,homozygote,female,control,1621361,"""[Equipment ID = scil Vet abc hematology analyzer, Equipment manufacturer = Scil animal care company Gmbh, Equipment model = Scil Vet abc, Anesthesia used for blood collection = Injection narcosis with Ketamine (100mg/kg)/Xylazine (10mg/kg), Method of blood collection = Retro-orbital puncture, Anticoagulant = EDTA, Blood collection tubes = Kabe Labortechnik 200ul EDTA, Date and time of sacrifice = 2014-01-22T14:29:00Z, Samples kept on ice between collection and analysis = No, ID for blood collection SOP = ESLIM_024_001, Date and time of blood collection = 2014-01-22T14:29:00Z, Date of measurement = 2014-01-22, Chip card number = Mouse Card (E0401091230), Storage temperature from blood collection until measurement = 18-22, Blood analysis experimenter ID = D554F, Blood collection experimenter ID = 4E4B5]""",c5d5b3349a0014cdac742fb284d786ed,23.2,WTSI,10.45
MGP Select Pipeline,MGP_001,Hematology,IMPC_HEM_001,Red blood cell count,IMPC_HEM_002_001,MGI:2159965,C57BL/6N,involves: C57BL/6N,-,-,-,-,WTSI,MDML,2013-04-15,2012-12-27,15,postnatal,homozygote,male,control,1365980,"""[Equipment ID = scil Vet abc hematology analyzer, Equipment manufacturer = Scil animal care company Gmbh, Equipment model = Scil Vet abc, Anesthesia used for blood collection = Injection narcosis with Ketamine (100mg/kg)/Xylazine (10mg/kg), Method of blood collection = Retro-orbital puncture, Anticoagulant = EDTA, Blood collection tubes = Kabe Labortechnik 200ul EDTA, Date and time of sacrifice = 2013-04-15T10:24:00+01:00, Samples kept on ice between collection and analysis = No, ID for blood collection SOP = ESLIM_024_001, Date and time of blood collection = 2013-04-15T10:24:00+01:00, Date of measurement = 2013-04-15, Chip card number = Mouse Card (E0401091230), Storage temperature from blood collection until measurement = 18-22, Blood analysis experimenter ID = 4E4B5, Blood collection experimenter ID = 46922]""",c5d5b3349a0014cdac742fb284d786ed,29.8,WTSI,10.59
